
125 30 2.36978829407 0.35 34.3648948628
36 30 2.38747524211 0.44999999999999996 46.1804230374
246 30 2.84033474152 0.5499999999999999 49.1178544511
28 30 3.97964196948 0.6499999999999999 60.8543032094
43 30 3.13748523571 0.7499999999999999 63.8208797808
23 30 2.84858030529 0.8499999999999999 70.3033511813
49 30 3.84618966476 0.9499999999999998 60.2656781329
43 30 2.65915087634 1.0499999999999998 68.7745584384
29 30 4.03693404471 1.15 55.7777783271
32 30 2.81871291872 1.25 59.909948146
29 30 2.43683966633 1.35 34.0674941281
30 30 3.3571147987 1.4500000000000002 90.2606286264
108 30 3.42400775318 1.5500000000000003 64.8453408483
38 30 2.72655128965 1.6500000000000004 63.1509892479
33 30 3.47968626689 1.7500000000000004 79.9764162335
35 30 3.40191751641 1.8500000000000005 77.8746401778
33 30 3.47453773519 1.9500000000000006 67.1095971105
37 30 3.33717397014 2.0500000000000007 79.5756299993
437 30 3.24471523946 2.150000000000001 75.5403383943
39 30 4.30253061761 2.250000000000001 86.9806822597
39 30 2.97056813695 2.350000000000001 84.1423217936
29 30 3.63945861487 2.450000000000001 89.6120630847
271 30 3.76821862782 2.550000000000001 98.5695149419
391 30 3.62874522486 2.6500000000000012 89.5789320484
38 30 3.15941513696 2.7500000000000013 72.2827560957
46 30 3.37257117173 2.8500000000000014 90.1936701739
36 30 3.16491293011 2.9500000000000015 67.0871438838
94 30 4.00279555976 3.0500000000000016 86.6185783426
242 30 3.45897664919 3.1500000000000017 80.0412396726
37 30 3.05860294518 3.2500000000000018 102.635402312
24 30 3.9083315395 3.350000000000002 99.7219215036
42 30 3.85590719317 3.450000000000002 74.721833616
40 30 3.50673130643 3.550000000000002 95.2315624195
34 30 4.09142370794 3.650000000000002 109.789987111
31 30 3.36497602143 3.750000000000002 118.579741006
46 30 3.80261661757 3.8500000000000023 107.212709657
33 30 4.28518258579 3.9500000000000024 92.2474754347
38 30 3.46816059545 4.0500000000000025 94.8579536731
139 30 3.23821153181 4.150000000000002 93.0195033137
32 30 3.09503349826 4.250000000000002 85.938168101
36 30 3.30804390393 4.350000000000001 74.3267262225
36 30 2.88382306692 4.450000000000001 104.778140873
34 30 3.04678177339 4.550000000000001 81.8809697571
31 30 3.05037553043 4.65 123.444745081
87 30 3.33138516317 4.75 88.4916430823
41 30 3.85833478852 4.85 89.925366689
59 30 2.99743486579 4.949999999999999 82.8438727661
465 30 3.55069842623 5.049999999999999 91.6899022296
47 30 3.58234319005 5.149999999999999 96.7807743759
37 30 3.18936310342 5.249999999999998 80.9352918618
39 30 3.21913720459 5.349999999999998 83.9525753808
43 30 3.56564680209 5.4499999999999975 91.5342654351
35 30 3.33742247805 5.549999999999997 115.534925914
59 30 4.04577230643 5.649999999999997 108.70888173
42 30 3.28979661298 5.7499999999999964 77.9065474552
44 30 3.72488136257 5.849999999999996 89.6430391
56 30 3.69904625338 5.949999999999996 84.5115641406
40 30 3.64016931536 6.049999999999995 89.421571852
46 30 3.24691603098 6.149999999999995 78.9221100722
42 30 2.96166045731 6.249999999999995 98.815476811
42 30 2.96628261398 6.349999999999994 89.0933714497
38 30 3.43953060545 6.449999999999994 91.6633151509
130 30 3.72074072821 6.549999999999994 89.6361193472
39 30 3.70485239725 6.649999999999993 102.989247051
32 30 3.02328489989 6.749999999999993 72.0339030583
41 30 2.95416370047 6.8499999999999925 80.2167157381
37 30 3.03667248613 6.949999999999992 60.100403504
39 30 2.84971957889 7.049999999999992 74.390293231
36 30 2.63043949841 7.1499999999999915 93.1871173277
39 30 3.12951363702 7.249999999999991 79.9862940807
41 30 3.72219442479 7.349999999999991 92.0663307697
39 30 3.28652575263 7.44999999999999 79.6682360571
43 30 3.97874083674 7.54999999999999 96.097727784
35 30 3.41082868045 7.64999999999999 95.8513539928
36 30 2.71529189456 7.749999999999989 66.9858040603
33 30 3.60693745841 7.849999999999989 92.1765679904
43 30 3.46373561925 7.949999999999989 89.0277753665
39 30 4.28820643444 8.049999999999988 114.806613335
43 30 3.9677170934 8.149999999999988 98.0355310348
119 30 3.71545360036 8.249999999999988 111.207329276
132 30 3.57428776625 8.349999999999987 95.3300660263
39 30 2.49361317685 8.449999999999987 88.8803214443
40 30 3.52030365269 8.549999999999986 78.8286797057
42 30 4.20717291098 8.649999999999986 99.2893558518
41 30 4.12707294186 8.749999999999986 94.0310536892
37 30 2.81317116337 8.849999999999985 84.1546352443
36 30 2.94361341679 8.949999999999985 81.2831035798
46 30 4.61478030426 9.049999999999985 110.046556213
33 30 3.81529955397 9.149999999999984 90.6771684598
43 30 2.98843180854 9.249999999999984 63.7974519467
41 30 4.03838035538 9.349999999999984 90.1670790827
117 30 3.36621070352 9.449999999999983 96.7516335908
43 30 3.58272761623 9.549999999999983 88.2239887952
52 30 2.65769904077 9.649999999999983 118.483871208
43 30 2.6697516072 9.749999999999982 110.364850425
40 30 4.16563068998 9.849999999999982 117.615128611
42 30 4.47062909465 9.949999999999982 118.24415124
141 30 3.43611300123 10.049999999999981 79.3987003719
42 30 3.18455194061 10.14999999999998 87.1632342582
33 30 3.36875593459 10.24999999999998 87.8082182675
415 30 3.56169369321 10.34999999999998 92.6750014927
41 30 3.33775780861 10 86.1012321002
161 30 3.43939330802 10 79.8115803908
39 30 3.28587686075 10 66.1174047975
31 30 3.65942578469 10 72.5382926124
43 30 4.41198247509 10 112.549828067
