nPolymers: 5
Polymer 0, bead 1, weight: 1.0 lowLim: 1.0, upLim: 1.2
Polymer 4, bead 21, weight: 6.99233845924 lowLim: 0.12157665459056936, upLim: 8.072999939190733
Polymer 4, bead 22, weight: 12.1021288198 lowLim: 0.10941898913151243, upLim: 8.880299933109807
upLim
Polymer 5, bead 23, weight: 7.95568930544 lowLim: 0.0984770902183612, upLim: 9.768329926420789
Polymer 5, bead 24, weight: 8.09342565496 lowLim: 0.08862938119652508, upLim: 10.745162919062869
Polymer 5, bead 25, weight: 8.45599967847 lowLim: 0.07976644307687257, upLim: 11.819679210969158
Polymer 5, bead 26, weight: 8.59815711258 lowLim: 0.07178979876918531, upLim: 13.001647132066074
Polymer 5, bead 27, weight: 8.69184389569 lowLim: 0.06461081889226679, upLim: 14.301811845272683
Polymer 5, bead 28, weight: 8.74898536624 lowLim: 0.05814973700304011, upLim: 15.731993029799952
Polymer 5, bead 29, weight: 10.7135858531 lowLim: 0.0523347633027361, upLim: 17.30519233277995
Polymer 5, bead 30, weight: 10.9291743372 lowLim: 0.04710128697246249, upLim: 19.035711566057945
Polymer 5, bead 31, weight: 13.8889509381 lowLim: 0.042391158275216244, upLim: 20.93928272266374
Polymer 5, bead 32, weight: 16.804695412 lowLim: 0.03815204244769462, upLim: 23.033210994930116
Polymer 5, bead 33, weight: 17.0048567702 lowLim: 0.03433683820292516, upLim: 25.33653209442313
Polymer 5, bead 34, weight: 17.2782121095 lowLim: 0.030903154382632643, upLim: 27.870185303865448
Polymer 4, bead 23, weight: 6.40278162572 lowLim: 0.0984770902183612, upLim: 9.768329926420789
Polymer 4, bead 24, weight: 6.54057230405 lowLim: 0.08862938119652508, upLim: 10.745162919062869
Polymer 4, bead 25, weight: 6.63717204502 lowLim: 0.07976644307687257, upLim: 11.819679210969158
Polymer 4, bead 26, weight: 6.78885486139 lowLim: 0.07178979876918531, upLim: 13.001647132066074
Polymer 4, bead 27, weight: 7.03254342586 lowLim: 0.06461081889226679, upLim: 14.301811845272683
Polymer 4, bead 28, weight: 7.17862576395 lowLim: 0.05814973700304011, upLim: 15.731993029799952
Polymer 4, bead 29, weight: 8.12763473911 lowLim: 0.0523347633027361, upLim: 17.30519233277995
Polymer 4, bead 30, weight: 9.35631990447 lowLim: 0.04710128697246249, upLim: 19.035711566057945
Polymer 4, bead 31, weight: 9.56785024399 lowLim: 0.042391158275216244, upLim: 20.93928272266374
Polymer 4, bead 32, weight: 9.66259765636 lowLim: 0.03815204244769462, upLim: 23.033210994930116
Polymer 4, bead 33, weight: 10.3215013922 lowLim: 0.03433683820292516, upLim: 25.33653209442313
Polymer 4, bead 34, weight: 10.4379816598 lowLim: 0.030903154382632643, upLim: 27.870185303865448
nPolymers: 5
150 beads, done in: 0:00:00.019994
End to end distance: 0.0
Radius of gyration: 34.7316525883
